"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"SPOT_ID"
"ENST00000359323_at"	"0.999"	"0.455217"	"-0.7589552"	"-4.68"	"-0.3343001"	"ENST00000359323"
"ENST00000354480_at"	"0.999"	"0.455236"	"0.7589221"	"-4.68"	"0.1917646"	"ENST00000354480"
"ENST00000376756_at"	"0.999"	"0.455236"	"0.7589221"	"-4.68"	"0.1917646"	"ENST00000376756"
"ENST00000376759_at"	"0.999"	"0.455236"	"0.7589221"	"-4.68"	"0.1917646"	"ENST00000376759"
"ENST00000376764_at"	"0.999"	"0.455236"	"0.7589221"	"-4.68"	"0.1917646"	"ENST00000376764"
"ENST00000261205_at"	"0.999"	"0.455274"	"0.7588573"	"-4.68"	"0.312719"	"ENST00000261205"
"ENST00000324808_at"	"0.999"	"0.455362"	"-0.7587084"	"-4.68"	"-0.2947212"	"ENST00000324808"
"ENST00000315707_at"	"0.999"	"0.455402"	"-0.75864"	"-4.68"	"-0.325716"	"ENST00000315707"
"ENST00000326656_at"	"0.999"	"0.455494"	"-0.7584829"	"-4.68"	"-0.0641096"	"ENST00000326656"
"ENST00000222823_at"	"0.999"	"0.455588"	"-0.7583234"	"-4.68"	"-0.166537"	"ENST00000222823"
"ENST00000335628_at"	"0.999"	"0.455625"	"0.7582596"	"-4.68"	"0.4296695"	"ENST00000335628"
"ENST00000361875_at"	"0.999"	"0.455644"	"-0.758228"	"-4.68"	"-0.0905792"	"ENST00000361875"
"ENST00000374688_at"	"0.999"	"0.455649"	"0.7582195"	"-4.68"	"0.0940164"	"ENST00000374688"
"ENST00000374692_at"	"0.999"	"0.455649"	"0.7582195"	"-4.68"	"0.0940164"	"ENST00000374692"
"ENST00000354398_at"	"0.999"	"0.455719"	"0.7581012"	"-4.68"	"0.0737781"	"ENST00000354398"
"ENST00000342018_at"	"0.999"	"0.45573"	"-0.7580817"	"-4.68"	"-0.0920589"	"ENST00000342018"
"ENST00000372091_at"	"0.999"	"0.45573"	"-0.7580817"	"-4.68"	"-0.0920589"	"ENST00000372091"
"ENST00000372095_at"	"0.999"	"0.45573"	"-0.7580817"	"-4.68"	"-0.0920589"	"ENST00000372095"
"ENST00000372097_at"	"0.999"	"0.45573"	"-0.7580817"	"-4.68"	"-0.0920589"	"ENST00000372097"
"ENST00000372099_at"	"0.999"	"0.45573"	"-0.7580817"	"-4.68"	"-0.0920589"	"ENST00000372099"
"ENST00000372108_at"	"0.999"	"0.45573"	"-0.7580817"	"-4.68"	"-0.0920589"	"ENST00000372108"
"ENST00000284601_at"	"0.999"	"0.455754"	"0.75804"	"-4.68"	"0.1884231"	"ENST00000284601"
"ENST00000292782_at"	"0.999"	"0.45581"	"0.7579451"	"-4.68"	"0.1968628"	"ENST00000292782"
"ENST00000271551_at"	"0.999"	"0.455906"	"0.7577824"	"-4.68"	"0.0829505"	"ENST00000271551"
"ENST00000361531_at"	"0.999"	"0.455906"	"0.7577824"	"-4.68"	"0.0829505"	"ENST00000361531"
"ENST00000368211_at"	"0.999"	"0.455906"	"0.7577824"	"-4.68"	"0.0829505"	"ENST00000368211"
"ENST00000268981_at"	"0.999"	"0.455907"	"-0.7577811"	"-4.68"	"-0.2842335"	"ENST00000268981"
"ENST00000355380_at"	"0.999"	"0.455907"	"-0.7577811"	"-4.68"	"-0.2842335"	"ENST00000355380"
"ENST00000381379_at"	"0.999"	"0.455919"	"-0.7577602"	"-4.68"	"-0.2371064"	"ENST00000381379"
"ENST00000266673_at"	"0.999"	"0.455975"	"0.7576653"	"-4.68"	"0.0829802"	"ENST00000266673"
"ENST00000297904_at"	"0.999"	"0.456081"	"0.7574839"	"-4.68"	"0.112432"	"ENST00000297904"
"ENST00000237283_at"	"0.999"	"0.456102"	"0.7574494"	"-4.68"	"0.3153044"	"ENST00000237283"
"ENST00000367594_at"	"0.999"	"0.456102"	"0.7574494"	"-4.68"	"0.3153044"	"ENST00000367594"
"ENST00000226725_at"	"0.999"	"0.456162"	"0.7573468"	"-4.68"	"0.1643607"	"ENST00000226725"
"ENST00000314744_at"	"0.999"	"0.456269"	"-0.7571645"	"-4.68"	"-0.2125081"	"ENST00000314744"
"ENST00000273853_at"	"0.999"	"0.456332"	"0.7570582"	"-4.68"	"0.2570711"	"ENST00000273853"
"ENST00000304890_at"	"0.999"	"0.456552"	"0.7566836"	"-4.68"	"0.4560106"	"ENST00000304890"
"ENST00000262345_at"	"0.999"	"0.456611"	"-0.7565835"	"-4.68"	"-0.2539097"	"ENST00000262345"
"ENST00000371000_at"	"0.999"	"0.456611"	"-0.7565835"	"-4.68"	"-0.2539097"	"ENST00000371000"
"ENST00000275767_at"	"0.999"	"0.456634"	"0.7565445"	"-4.68"	"0.1153908"	"ENST00000275767"
"ENST00000306503_at"	"0.999"	"0.456738"	"-0.7563676"	"-4.68"	"-0.0842382"	"ENST00000306503"
"ENST00000215793_at"	"0.999"	"0.45688"	"-0.7561265"	"-4.68"	"-0.0656868"	"ENST00000215793"
"ENST00000382372_at"	"0.999"	"0.45688"	"-0.7561265"	"-4.68"	"-0.0656868"	"ENST00000382372"
"ENST00000358776_at"	"0.999"	"0.456904"	"-0.7560847"	"-4.68"	"-0.0777349"	"ENST00000358776"
"ENST00000368869_at"	"0.999"	"0.456904"	"-0.7560847"	"-4.68"	"-0.0777349"	"ENST00000368869"
"ENST00000296496_at"	"0.999"	"0.456926"	"-0.7560471"	"-4.68"	"-0.0776031"	"ENST00000296496"
"ENST00000376451_at"	"0.999"	"0.457092"	"0.755766"	"-4.68"	"0.1013643"	"ENST00000376451"
"ENST00000260952_at"	"0.999"	"0.457154"	"-0.7556594"	"-4.68"	"-0.0724814"	"ENST00000260952"
"ENST00000343898_at"	"0.999"	"0.457227"	"-0.7555366"	"-4.68"	"-0.3151425"	"ENST00000343898"
"ENST00000335459_at"	"0.999"	"0.457275"	"0.7554547"	"-4.68"	"0.3214409"	"ENST00000335459"
"ENST00000302851_at"	"0.999"	"0.457496"	"-0.7550785"	"-4.68"	"-0.1340584"	"ENST00000302851"
"ENST00000369678_at"	"0.999"	"0.457509"	"-0.7550574"	"-4.68"	"-0.085393"	"ENST00000369678"
"ENST00000369681_at"	"0.999"	"0.457509"	"-0.7550574"	"-4.68"	"-0.085393"	"ENST00000369681"
"ENST00000340940_at"	"0.999"	"0.457644"	"-0.7548278"	"-4.68"	"-0.4656323"	"ENST00000340940"
"ENST00000321969_at"	"0.999"	"0.457699"	"0.7547351"	"-4.68"	"0.0979523"	"ENST00000321969"
"ENST00000274754_at"	"0.999"	"0.45775"	"-0.7546476"	"-4.68"	"-0.4239085"	"ENST00000274754"
"ENST00000330540_at"	"0.999"	"0.457765"	"-0.7546222"	"-4.68"	"-0.2830237"	"ENST00000330540"
"ENST00000383662_at"	"0.999"	"0.457765"	"-0.7546222"	"-4.68"	"-0.2830237"	"ENST00000383662"
"ENST00000265393_at"	"0.999"	"0.457784"	"0.7545904"	"-4.68"	"0.0705244"	"ENST00000265393"
"ENST00000338597_at"	"0.999"	"0.457803"	"0.7545575"	"-4.68"	"0.1178574"	"ENST00000338597"
"ENST00000343255_at"	"0.999"	"0.457803"	"0.7545575"	"-4.68"	"0.1178574"	"ENST00000343255"
"ENST00000374449_at"	"0.999"	"0.457803"	"0.7545575"	"-4.68"	"0.1178574"	"ENST00000374449"
"ENST00000256544_at"	"0.999"	"0.457826"	"-0.7545183"	"-4.68"	"-0.0881676"	"ENST00000256544"
"ENST00000306627_at"	"0.999"	"0.45783"	"0.7545114"	"-4.68"	"0.0615718"	"ENST00000306627"
"ENST00000346855_at"	"0.999"	"0.45783"	"0.7545114"	"-4.68"	"0.0615718"	"ENST00000346855"
"ENST00000371213_at"	"0.999"	"0.457954"	"-0.7543014"	"-4.68"	"-0.138943"	"ENST00000371213"
"ENST00000376980_at"	"0.999"	"0.457958"	"-0.7542945"	"-4.68"	"-0.0550177"	"ENST00000376980"
"ENST00000174621_at"	"0.999"	"0.458027"	"0.7541781"	"-4.68"	"0.1884875"	"ENST00000174621"
"ENST00000310522_at"	"0.999"	"0.458027"	"0.7541781"	"-4.68"	"0.1884875"	"ENST00000310522"
"ENST00000323941_at"	"0.999"	"0.458085"	"-0.75408"	"-4.68"	"-0.1287345"	"ENST00000323941"
"ENST00000376354_at"	"0.999"	"0.458085"	"-0.75408"	"-4.68"	"-0.1287345"	"ENST00000376354"
"ENST00000376355_at"	"0.999"	"0.458085"	"-0.75408"	"-4.68"	"-0.1287345"	"ENST00000376355"
"ENST00000265433_at"	"0.999"	"0.458129"	"-0.7540051"	"-4.68"	"-0.0852241"	"ENST00000265433"
"ENST00000328405_at"	"0.999"	"0.458162"	"0.7539482"	"-4.68"	"0.4516597"	"ENST00000328405"
"ENST00000297689_at"	"0.999"	"0.458235"	"0.7538253"	"-4.68"	"0.1353754"	"ENST00000297689"
"ENST00000375724_at"	"0.999"	"0.458235"	"0.7538253"	"-4.68"	"0.1353754"	"ENST00000375724"
"ENST00000311822_at"	"0.999"	"0.458353"	"-0.7536248"	"-4.68"	"-0.5178856"	"ENST00000311822"
"ENST00000317955_at"	"0.999"	"0.458353"	"-0.7536248"	"-4.68"	"-0.5178856"	"ENST00000317955"
"ENST00000343665_at"	"0.999"	"0.458353"	"-0.7536248"	"-4.68"	"-0.5178856"	"ENST00000343665"
"ENST00000379272_at"	"0.999"	"0.458362"	"0.7536089"	"-4.68"	"0.2176717"	"ENST00000379272"
"ENST00000330137_at"	"0.999"	"0.458473"	"0.7534215"	"-4.68"	"0.0830532"	"ENST00000330137"
"ENST00000376337_at"	"0.999"	"0.458633"	"0.7531503"	"-4.68"	"0.2444263"	"ENST00000376337"
"ENST00000372850_at"	"0.999"	"0.45878"	"0.7528998"	"-4.68"	"0.1059289"	"ENST00000372850"
"ENST00000372853_at"	"0.999"	"0.45878"	"0.7528998"	"-4.68"	"0.1059289"	"ENST00000372853"
"ENST00000379842_at"	"0.999"	"0.458871"	"0.7527468"	"-4.68"	"0.0834329"	"ENST00000379842"
"ENST00000342483_at"	"0.999"	"0.458908"	"0.7526828"	"-4.68"	"0.1445905"	"ENST00000342483"
"ENST00000374141_at"	"0.999"	"0.45892"	"-0.7526627"	"-4.68"	"-0.2989873"	"ENST00000374141"
"ENST00000374142_at"	"0.999"	"0.45892"	"-0.7526627"	"-4.68"	"-0.2989873"	"ENST00000374142"
"ENST00000355481_at"	"0.999"	"0.458926"	"0.7526524"	"-4.68"	"0.1070447"	"ENST00000355481"
"ENST00000359596_at"	"0.999"	"0.458926"	"0.7526524"	"-4.68"	"0.1070447"	"ENST00000359596"
"ENST00000360985_at"	"0.999"	"0.458926"	"0.7526524"	"-4.68"	"0.1070447"	"ENST00000360985"
"ENST00000389232_at"	"0.999"	"0.458926"	"0.7526524"	"-4.68"	"0.1070447"	"ENST00000389232"
"ENST00000389234_at"	"0.999"	"0.458926"	"0.7526524"	"-4.68"	"0.1070447"	"ENST00000389234"
"ENST00000372343_at"	"0.999"	"0.459003"	"0.7525228"	"-4.68"	"0.0926487"	"ENST00000372343"
"ENST00000298902_at"	"0.999"	"0.459033"	"-0.7524724"	"-4.68"	"-0.0881886"	"ENST00000298902"
"ENST00000358814_at"	"0.999"	"0.459033"	"-0.7524724"	"-4.68"	"-0.0881886"	"ENST00000358814"
"ENST00000390009_at"	"0.999"	"0.459036"	"0.752467"	"-4.68"	"0.5839373"	"ENST00000390009"
"ENST00000246841_at"	"0.999"	"0.459084"	"-0.7523861"	"-4.68"	"-0.3436892"	"ENST00000246841"
"ENST00000319684_at"	"0.999"	"0.45915"	"-0.7522739"	"-4.68"	"-0.0807082"	"ENST00000319684"
"ENST00000200963_at"	"0.999"	"0.459179"	"0.7522239"	"-4.68"	"0.2774466"	"ENST00000200963"
"ENST00000306708_at"	"0.999"	"0.459274"	"-0.7520628"	"-4.68"	"-0.315755"	"ENST00000306708"
"ENST00000340487_at"	"0.999"	"0.459275"	"-0.7520608"	"-4.68"	"-0.1672832"	"ENST00000340487"
"ENST00000005178_at"	"0.999"	"0.459321"	"-0.7519838"	"-4.68"	"-0.222553"	"ENST00000005178"
"ENST00000373741_at"	"0.999"	"0.459325"	"0.7519774"	"-4.68"	"0.1107214"	"ENST00000373741"
"ENST00000373742_at"	"0.999"	"0.459325"	"0.7519774"	"-4.68"	"0.1107214"	"ENST00000373742"
"ENST00000323460_at"	"0.999"	"0.45934"	"0.7519508"	"-4.68"	"0.1481002"	"ENST00000323460"
"ENST00000219139_at"	"0.999"	"0.459364"	"0.7519106"	"-4.68"	"0.1029616"	"ENST00000219139"
"ENST00000353070_at"	"0.999"	"0.459369"	"-0.7519018"	"-4.68"	"-0.143712"	"ENST00000353070"
"ENST00000220764_at"	"0.999"	"0.459492"	"-0.7516933"	"-4.68"	"-0.1046596"	"ENST00000220764"
"ENST00000356042_at"	"0.999"	"0.459575"	"-0.751553"	"-4.68"	"-0.3468509"	"ENST00000356042"
"ENST00000344008_at"	"0.999"	"0.459578"	"-0.7515488"	"-4.68"	"-0.0981767"	"ENST00000344008"
"ENST00000377015_at"	"0.999"	"0.459578"	"-0.7515488"	"-4.68"	"-0.0981767"	"ENST00000377015"
"ENST00000323562_at"	"0.999"	"0.459665"	"-0.7514005"	"-4.68"	"-0.2966355"	"ENST00000323562"
"ENST00000226877_at"	"0.999"	"0.459704"	"0.7513343"	"-4.68"	"0.1779504"	"ENST00000226877"
"ENST00000382120_at"	"0.999"	"0.459704"	"0.7513343"	"-4.68"	"0.1779504"	"ENST00000382120"
"ENST00000287913_at"	"0.999"	"0.45977"	"0.7512231"	"-4.68"	"0.3149681"	"ENST00000287913"
"ENST00000339917_at"	"0.999"	"0.45977"	"0.7512231"	"-4.68"	"0.3149681"	"ENST00000339917"
"ENST00000361470_at"	"0.999"	"0.459809"	"0.7511574"	"-4.68"	"0.0949765"	"ENST00000361470"
"ENST00000264868_at"	"0.999"	"0.459918"	"0.7509732"	"-4.68"	"0.113722"	"ENST00000264868"
"ENST00000382087_at"	"0.999"	"0.459937"	"0.7509406"	"-4.68"	"0.5722045"	"ENST00000382087"
"ENST00000263525_at"	"0.999"	"0.459967"	"0.7508891"	"-4.68"	"0.1329824"	"ENST00000263525"
"ENST00000367671_at"	"0.999"	"0.459967"	"0.7508891"	"-4.68"	"0.1329824"	"ENST00000367671"
"ENST00000367673_at"	"0.999"	"0.459967"	"0.7508891"	"-4.68"	"0.1329824"	"ENST00000367673"
"ENST00000320838_at"	"0.999"	"0.460126"	"0.7506208"	"-4.68"	"0.2953729"	"ENST00000320838"
"ENST00000222728_at"	"0.999"	"0.460127"	"-0.7506196"	"-4.68"	"-0.2157425"	"ENST00000222728"
"ENST00000290650_at"	"0.999"	"0.460266"	"0.7503844"	"-4.68"	"0.2374857"	"ENST00000290650"
"ENST00000382177_at"	"0.999"	"0.460266"	"0.7503844"	"-4.68"	"0.2374857"	"ENST00000382177"
"ENST00000271732_at"	"0.999"	"0.460275"	"-0.7503692"	"-4.68"	"-0.1363211"	"ENST00000271732"
"ENST00000369003_at"	"0.999"	"0.460275"	"-0.7503692"	"-4.68"	"-0.1363211"	"ENST00000369003"
"ENST00000315843_at"	"0.999"	"0.460289"	"-0.7503452"	"-4.68"	"-0.268232"	"ENST00000315843"
"ENST00000315764_at"	"0.999"	"0.460293"	"-0.7503385"	"-4.68"	"-0.2525443"	"ENST00000315764"
"ENST00000356826_at"	"0.999"	"0.460359"	"-0.7502258"	"-4.68"	"-0.2249524"	"ENST00000356826"
"ENST00000276116_at"	"0.999"	"0.460417"	"0.7501278"	"-4.68"	"0.1596097"	"ENST00000276116"
"ENST00000373695_at"	"0.999"	"0.460417"	"0.7501278"	"-4.68"	"0.1596097"	"ENST00000373695"
"ENST00000373696_at"	"0.999"	"0.460417"	"0.7501278"	"-4.68"	"0.1596097"	"ENST00000373696"
"ENST00000301196_at"	"0.999"	"0.46048"	"0.7500222"	"-4.68"	"0.2390069"	"ENST00000301196"
"ENST00000326291_at"	"0.999"	"0.460589"	"-0.7498381"	"-4.68"	"-0.1506166"	"ENST00000326291"
"ENST00000326314_at"	"0.999"	"0.460589"	"-0.7498381"	"-4.68"	"-0.1506166"	"ENST00000326314"
"ENST00000326842_at"	"0.999"	"0.460596"	"-0.7498255"	"-4.68"	"-0.3703246"	"ENST00000326842"
"ENST00000376706_at"	"0.999"	"0.460661"	"0.7497152"	"-4.68"	"0.1798775"	"ENST00000376706"
"ENST00000239878_at"	"0.999"	"0.460703"	"-0.7496452"	"-4.68"	"-0.1204782"	"ENST00000239878"
"ENST00000379641_at"	"0.999"	"0.460703"	"-0.7496452"	"-4.68"	"-0.1204782"	"ENST00000379641"
"ENST00000379472_at"	"0.999"	"0.460711"	"-0.7496316"	"-4.68"	"-0.4628155"	"ENST00000379472"
"ENST00000292591_at"	"0.999"	"0.460711"	"-0.7496309"	"-4.68"	"-0.0868102"	"ENST00000292591"
"ENST00000337755_at"	"0.999"	"0.460711"	"-0.7496309"	"-4.68"	"-0.0868102"	"ENST00000337755"
"ENST00000360724_at"	"0.999"	"0.460711"	"-0.7496309"	"-4.68"	"-0.0868102"	"ENST00000360724"
"ENST00000376937_at"	"0.999"	"0.460711"	"-0.7496309"	"-4.68"	"-0.0868102"	"ENST00000376937"
"ENST00000284602_at"	"0.999"	"0.460839"	"0.7494152"	"-4.68"	"0.2895762"	"ENST00000284602"
"ENST00000314412_at"	"0.999"	"0.460847"	"-0.7494007"	"-4.68"	"-0.296509"	"ENST00000314412"
"ENST00000356484_at"	"0.999"	"0.460854"	"0.7493893"	"-4.68"	"0.245503"	"ENST00000356484"
"ENST00000251879_at"	"0.999"	"0.461"	"-0.7491431"	"-4.68"	"-0.3134657"	"ENST00000251879"
"ENST00000285083_at"	"0.999"	"0.461004"	"0.7491352"	"-4.68"	"0.0976236"	"ENST00000285083"
"ENST00000161863_at"	"0.999"	"0.461057"	"0.7490454"	"-4.68"	"0.104669"	"ENST00000161863"
"ENST00000326996_at"	"0.999"	"0.461268"	"-0.7486887"	"-4.68"	"-0.2609867"	"ENST00000326996"
"ENST00000354338_at"	"0.999"	"0.461268"	"-0.7486887"	"-4.68"	"-0.2609867"	"ENST00000354338"
"ENST00000358894_at"	"0.999"	"0.461268"	"-0.7486887"	"-4.68"	"-0.2609867"	"ENST00000358894"
"ENST00000311595_at"	"0.999"	"0.461305"	"-0.7486267"	"-4.68"	"-0.1131653"	"ENST00000311595"
"ENST00000302533_at"	"0.999"	"0.461564"	"-0.7481889"	"-4.68"	"-0.1511085"	"ENST00000302533"
"ENST00000381899_at"	"0.999"	"0.461575"	"-0.74817"	"-4.68"	"-0.0949122"	"ENST00000381899"
"ENST00000318008_at"	"0.999"	"0.461578"	"-0.7481656"	"-4.68"	"-0.1000314"	"ENST00000318008"
"ENST00000296591_at"	"0.999"	"0.461596"	"0.7481352"	"-4.68"	"0.1343506"	"ENST00000296591"
"ENST00000321944_at"	"0.999"	"0.461632"	"0.7480736"	"-4.68"	"0.2196183"	"ENST00000321944"
"ENST00000358301_at"	"0.999"	"0.461632"	"0.7480736"	"-4.68"	"0.2196183"	"ENST00000358301"
"ENST00000360442_at"	"0.999"	"0.461632"	"0.7480736"	"-4.68"	"0.2196183"	"ENST00000360442"
"ENST00000343087_at"	"0.999"	"0.461641"	"-0.7480594"	"-4.68"	"-0.0960998"	"ENST00000343087"
"ENST00000361534_at"	"0.999"	"0.461641"	"-0.7480594"	"-4.68"	"-0.0960998"	"ENST00000361534"
"ENST00000381540_at"	"0.999"	"0.461641"	"-0.7480594"	"-4.68"	"-0.0960998"	"ENST00000381540"
"ENST00000381554_at"	"0.999"	"0.461641"	"-0.7480594"	"-4.68"	"-0.0960998"	"ENST00000381554"
"ENST00000373030_at"	"0.999"	"0.461658"	"-0.7480307"	"-4.68"	"-0.1265556"	"ENST00000373030"
"ENST00000373039_at"	"0.999"	"0.461658"	"-0.7480307"	"-4.68"	"-0.1265556"	"ENST00000373039"
"ENST00000254579_at"	"0.999"	"0.461664"	"0.7480195"	"-4.68"	"0.3805257"	"ENST00000254579"
"ENST00000354287_at"	"0.999"	"0.461763"	"-0.7478526"	"-4.68"	"-0.3231531"	"ENST00000354287"
"ENST00000336180_at"	"0.999"	"0.461782"	"-0.747821"	"-4.68"	"-0.2772054"	"ENST00000336180"
"ENST00000270139_at"	"0.999"	"0.461845"	"0.7477143"	"-4.68"	"0.0771955"	"ENST00000270139"
"ENST00000382067_at"	"0.999"	"0.461845"	"0.7477143"	"-4.68"	"0.0771955"	"ENST00000382067"
"ENST00000314970_at"	"0.999"	"0.461888"	"0.7476426"	"-4.68"	"0.0901805"	"ENST00000314970"
"ENST00000369115_at"	"0.999"	"0.461899"	"-0.747623"	"-4.68"	"-0.093862"	"ENST00000369115"
"ENST00000290349_at"	"0.999"	"0.461929"	"0.747573"	"-4.68"	"0.3809968"	"ENST00000290349"
"ENST00000327347_at"	"0.999"	"0.462084"	"-0.7473107"	"-4.68"	"-0.0853212"	"ENST00000327347"
"ENST00000344979_at"	"0.999"	"0.46229"	"0.7469638"	"-4.68"	"0.0877691"	"ENST00000344979"
"ENST00000317089_at"	"0.999"	"0.462331"	"-0.7468947"	"-4.68"	"-0.0956983"	"ENST00000317089"
"ENST00000296424_at"	"0.999"	"0.462355"	"-0.7468537"	"-4.68"	"-0.1202201"	"ENST00000296424"
"ENST00000278353_at"	"0.999"	"0.462397"	"0.7467837"	"-4.68"	"0.1210168"	"ENST00000278353"
"ENST00000378353_at"	"0.999"	"0.462405"	"0.7467698"	"-4.68"	"0.1956501"	"ENST00000378353"
"ENST00000054950_at"	"0.999"	"0.462418"	"-0.7467472"	"-4.68"	"-0.1537181"	"ENST00000054950"
"ENST00000354226_at"	"0.999"	"0.462475"	"-0.7466512"	"-4.68"	"-0.1304356"	"ENST00000354226"
"ENST00000371491_at"	"0.999"	"0.462516"	"0.7465815"	"-4.68"	"0.1992763"	"ENST00000371491"
"ENST00000367380_at"	"0.999"	"0.462599"	"0.7464413"	"-4.68"	"0.0706729"	"ENST00000367380"
"ENST00000367384_at"	"0.999"	"0.462599"	"0.7464413"	"-4.68"	"0.0706729"	"ENST00000367384"
"ENST00000380726_at"	"0.999"	"0.462779"	"0.7461389"	"-4.68"	"0.280781"	"ENST00000380726"
"ENST00000374021_at"	"0.999"	"0.462829"	"0.7460538"	"-4.68"	"0.2703104"	"ENST00000374021"
"ENST00000252211_at"	"0.999"	"0.462918"	"-0.7459046"	"-4.68"	"-0.1885178"	"ENST00000252211"
"ENST00000377255_at"	"0.999"	"0.462918"	"-0.7459046"	"-4.68"	"-0.1885178"	"ENST00000377255"
"ENST00000357485_at"	"0.999"	"0.462968"	"-0.74582"	"-4.68"	"-0.2270696"	"ENST00000357485"
"ENST00000359765_at"	"0.999"	"0.462968"	"-0.74582"	"-4.68"	"-0.2270696"	"ENST00000359765"
"ENST00000219084_at"	"0.999"	"0.463052"	"-0.7456777"	"-4.68"	"-0.1195307"	"ENST00000219084"
"ENST00000312150_at"	"0.999"	"0.46307"	"-0.7456471"	"-4.68"	"-0.1697103"	"ENST00000312150"
"ENST00000295461_at"	"0.999"	"0.463102"	"0.7455937"	"-4.68"	"0.3044923"	"ENST00000295461"
"ENST00000381523_at"	"0.999"	"0.463102"	"0.7455937"	"-4.68"	"0.3044923"	"ENST00000381523"
"ENST00000317745_at"	"0.999"	"0.46315"	"-0.7455132"	"-4.68"	"-0.1032085"	"ENST00000317745"
"ENST00000337881_at"	"0.999"	"0.46315"	"-0.7455132"	"-4.68"	"-0.1032085"	"ENST00000337881"
"ENST00000381255_at"	"0.999"	"0.46315"	"-0.7455132"	"-4.68"	"-0.1032085"	"ENST00000381255"
"ENST00000381257_at"	"0.999"	"0.46315"	"-0.7455132"	"-4.68"	"-0.1032085"	"ENST00000381257"
"ENST00000381260_at"	"0.999"	"0.46315"	"-0.7455132"	"-4.68"	"-0.1032085"	"ENST00000381260"
"ENST00000356610_at"	"0.999"	"0.463151"	"-0.7455111"	"-4.68"	"-0.3888082"	"ENST00000356610"
"ENST00000379062_at"	"0.999"	"0.463164"	"-0.7454898"	"-4.68"	"-0.1078207"	"ENST00000379062"
"ENST00000379070_at"	"0.999"	"0.463164"	"-0.7454898"	"-4.68"	"-0.1078207"	"ENST00000379070"
"ENST00000297146_at"	"0.999"	"0.463181"	"0.7454602"	"-4.68"	"0.2938328"	"ENST00000297146"
"ENST00000380236_at"	"0.999"	"0.463299"	"0.7452612"	"-4.68"	"0.3725065"	"ENST00000380236"
"ENST00000379491_at"	"0.999"	"0.463324"	"-0.7452201"	"-4.68"	"-0.5307915"	"ENST00000379491"
"ENST00000369442_at"	"0.999"	"0.463469"	"-0.7449746"	"-4.68"	"-0.1188406"	"ENST00000369442"
"ENST00000295024_at"	"0.999"	"0.463506"	"-0.7449135"	"-4.68"	"-0.0591558"	"ENST00000295024"
"ENST00000302500_at"	"0.999"	"0.463507"	"0.7449112"	"-4.68"	"0.188947"	"ENST00000302500"
"ENST00000348264_at"	"0.999"	"0.463507"	"0.7449112"	"-4.68"	"0.188947"	"ENST00000348264"
"ENST00000370911_at"	"0.999"	"0.463568"	"0.7448079"	"-4.68"	"0.3383387"	"ENST00000370911"
"ENST00000388972_at"	"0.999"	"0.463568"	"0.7448079"	"-4.68"	"0.3383387"	"ENST00000388972"
"ENST00000367183_at"	"0.999"	"0.463587"	"0.7447755"	"-4.68"	"0.0750208"	"ENST00000367183"
"ENST00000329563_at"	"0.999"	"0.46359"	"-0.7447719"	"-4.68"	"-0.1033474"	"ENST00000329563"
"ENST00000378868_at"	"0.999"	"0.46365"	"-0.74467"	"-4.68"	"-0.1092443"	"ENST00000378868"
"ENST00000318125_at"	"0.999"	"0.463753"	"0.7444971"	"-4.68"	"0.0797484"	"ENST00000318125"
"ENST00000343546_at"	"0.999"	"0.463753"	"0.7444971"	"-4.68"	"0.0797484"	"ENST00000343546"
"ENST00000383729_at"	"0.999"	"0.463753"	"0.7444971"	"-4.68"	"0.0797484"	"ENST00000383729"
"ENST00000316198_at"	"0.999"	"0.463755"	"0.7444926"	"-4.68"	"0.3185205"	"ENST00000316198"
"ENST00000261598_at"	"0.999"	"0.463906"	"0.7442391"	"-4.68"	"0.6539825"	"ENST00000261598"
"ENST00000324731_at"	"0.999"	"0.463916"	"0.7442223"	"-4.68"	"0.5969844"	"ENST00000324731"
"ENST00000295982_at"	"0.999"	"0.463917"	"0.7442197"	"-4.68"	"0.0944953"	"ENST00000295982"
"ENST00000326434_at"	"0.999"	"0.463917"	"0.7442197"	"-4.68"	"0.0944953"	"ENST00000326434"
"ENST00000383811_at"	"0.999"	"0.463917"	"0.7442197"	"-4.68"	"0.0944953"	"ENST00000383811"
"ENST00000243786_at"	"0.999"	"0.463975"	"0.7441221"	"-4.68"	"0.2403595"	"ENST00000243786"
"ENST00000373862_at"	"0.999"	"0.463975"	"0.7441221"	"-4.68"	"0.2403595"	"ENST00000373862"
"ENST00000221543_at"	"0.999"	"0.464084"	"-0.743939"	"-4.68"	"-0.0844759"	"ENST00000221543"
"ENST00000381017_at"	"0.999"	"0.464131"	"-0.74386"	"-4.68"	"-0.0842311"	"ENST00000381017"
"ENST00000381022_at"	"0.999"	"0.464131"	"-0.74386"	"-4.68"	"-0.0842311"	"ENST00000381022"
"ENST00000334651_at"	"0.999"	"0.464167"	"0.7437994"	"-4.68"	"0.182181"	"ENST00000334651"
"ENST00000381223_at"	"0.999"	"0.464167"	"0.7437994"	"-4.68"	"0.182181"	"ENST00000381223"
"ENST00000381225_at"	"0.999"	"0.464167"	"0.7437994"	"-4.68"	"0.182181"	"ENST00000381225"
"ENST00000367482_at"	"0.999"	"0.464307"	"-0.7435638"	"-4.68"	"-0.4169308"	"ENST00000367482"
